REPLICATEID,Abudefduf_notatus,Abudefduf_septemfasciatus,Abudefduf_sordidus,Abudefduf_vaigiensis,Acanthuridae,Acanthurus_achilles,Acanthurus_albipectoralis,Acanthurus_blochii,Acanthurus_dussumieri,Acanthurus_guttatus,Acanthurus_leucocheilus,Acanthurus_lineatus,Acanthurus_maculiceps,Acanthurus_mata,Acanthurus_nigricans,Acanthurus_nigricauda,Acanthurus_nigrofuscus,Acanthurus_nigroris,Acanthurus_olivaceus,Acanthurus_rackliffei,Acanthurus_thompsoni,Acanthurus_triostegus,Acanthurus_xanthopterus,Aluterus_scriptus,Anampses_caeruleopunctatus,Anampses_melanurus,Anampses_meleagrides,Anthias_sp,Aphareus_furca,Apogon_sp,Apogonidae,Apolemichthys_griffisi,Apolemichthys_xanthopunctatus,Arothron_hispidus,Arothron_meleagris,Aulostomus_chinensis,Balistapus_undulatus,Balistoides_viridescens,Blenniidae,Bodianus_axillaris,Bodianus_loxozonus,Bodianus_prognathus,Bothus_mancus,Caesio_teres,Caesionidae,Calotomus_carolinus,Cantherhines_dumerilii,Cantherhines_pardalis,Canthigaster_amboinensis,Canthigaster_coronata,Canthigaster_solandri,Caracanthus_maculatus,Carangoides_ferdau,Carangoides_orthogrammus,Caranx_ignobilis,Caranx_lugubris,Caranx_melampygus,Caranx_sexfasciatus,Carcharhinus_amblyrhynchos,Carcharhinus_melanopterus,Centropyge_flavissima,Centropyge_loricula,Cephalopholis_argus,Cephalopholis_leopardus,Cephalopholis_miniata,Cephalopholis_sexmaculata,Cephalopholis_spiloparaea,Cephalopholis_urodeta,Chaetodon_auriga,Chaetodon_ephippium,Chaetodon_kleinii,Chaetodon_lunula,Chaetodon_meyeri,Chaetodon_ornatissimus,Chaetodon_quadrimaculatus,Chaetodon_reticulatus,Chaetodon_unimaculatus,Cheilinus_trilobatus,Cheilinus_undulatus,Chlorurus_frontalis,Chlorurus_microrhinos,Chlorurus_spilurus,Chromis_acares,Chromis_agilis,Chromis_margaritifer,Chromis_vanderbilti,Chromis_xanthura,Chrysiptera_cyanea,Cirrhilabrus_exquisitus,Cirrhilabrus_sp,Cirrhitichthys_falco,Cirrhitichthys_oxycephalus,Cirrhitops_hubbardi,Cirrhitus_pinnulatus,Cirripectes_polyzona,Cirripectes_sp,Cirripectes_variolosus,Coris_aygula,Coris_centralis,Coris_gaimard,Ctenochaetus_binotatus,Ctenochaetus_cyanocheilus,Ctenochaetus_flavicauda,Ctenochaetus_hawaiiensis,Ctenochaetus_marginatus,Ctenochaetus_sp,Ctenochaetus_striatus,Decapterus_macarellus,Diodon_hystrix,Echidna_nebulosa,Ecsenius_midas,Elagatis_bipinnulata,Enchelycore_pardalis,Epibulus_insidiator,Epinephelus_fasciatus,Epinephelus_hexagonatus,Epinephelus_howlandi,Epinephelus_macrospilos,Epinephelus_melanostigma,Epinephelus_merra,Epinephelus_retouti,Epinephelus_sp,Epinephelus_spilotoceps,Epinephelus_tauvina,Exallias_brevis,Fistularia_commersonii,Forcipiger_flavissimus,Gnathodentex_aureolineatus,Gomphosus_varius,Gracila_albomarginata,Gymnosarda_unicolor,Gymnothorax_breedeni,Gymnothorax_flavimarginatus,Gymnothorax_javanicus,Gymnothorax_meleagris,Gymnothorax_sp,Halichoeres_hortulanus,Halichoeres_margaritaceus,Halichoeres_melasmapomus,Halichoeres_ornatissimus,Halichoeres_sp,Halichoeres_trimaculatus,Hemigymnus_fasciatus,Hemitaurichthys_thompsoni,Hipposcarus_longiceps,Hologymnosus_annulatus,Hologymnosus_doliatus,Kyphosus_cinerascens,Kyphosus_sp,Labridae,Labroides_bicolor,Labroides_dimidiatus,Labroides_rubrolabiatus,Labropsis_xanthonota,Lepidozygus_tapeinosoma,Lethrinus_olivaceus,Lutjanus_bohar,Lutjanus_gibbus,Lutjanus_kasmira,Lutjanus_monostigma,Luzonichthys_whitleyi,Macropharyngodon_meleagris,Melichthys_niger,Melichthys_vidua,Mobula_sp,Monotaxis_grandoculis,Mulloidichthys_mimicus,Mulloidichthys_vanicolensis,Myripristinae,Myripristis_adusta,Myripristis_amaena,Myripristis_berndti,Myripristis_earlei,Myripristis_kuntee,Myripristis_murdjan,Naso_brevirostris,Naso_hexacanthus,Naso_lituratus,Naso_vlamingii,Neocirrhites_armatus,Neoniphon_sp,Novaculichthys_taeniourus,Odonus_niger,Ostorhinchus_angustatus,Ostorhinchus_apogonoides,Ostracion_meleagris,Oxycheilinus_unifasciatus,Paracirrhites_arcatus,Paracirrhites_forsteri,Paracirrhites_hemistictus,Paracirrhites_xanthus,Parupeneus_cyclostomus,Parupeneus_insularis,Parupeneus_multifasciatus,Pempheris_oualensis,Pervagor_janthinosoma,Pervagor_marginalis,Pervagor_sp,Plagiotremus_rhinorhynchos,Plagiotremus_tapeinosoma,Plectroglyphidodon_dickii,Plectroglyphidodon_imparipennis,Plectroglyphidodon_johnstonianus,Plectroglyphidodon_phoenixensis,Pogonoperca_punctata,Pomacanthus_imperator,Pomacentridae,Pomacentrus_coelestis,Priacanthus_sp,Pseudanthias_bartlettorum,Pseudanthias_dispar,Pseudanthias_olivaceus,Pseudanthias_pascalus,Pseudobalistes_flavimarginatus,Pseudocheilinus_evanidus,Pseudocheilinus_hexataenia,Pseudocheilinus_octotaenia,Pseudocheilinus_tetrataenia,Pseudocoris_heteroptera,Pseudodax_moluccanus,Ptereleotris_evides,Ptereleotris_zebra,Pterocaesio_tile,Rhinecanthus_rectangulus,Sargocentron_caudimaculatum,Sargocentron_microstoma,Sargocentron_sp,Sargocentron_spiniferum,Sargocentron_tiere,Scaridae,Scarus_altipinnis,Scarus_festivus,Scarus_forsteni,Scarus_frenatus,Scarus_niger,Scarus_oviceps,Scarus_psittacus,Scarus_rubroviolaceus,Scarus_tricolor,Scomberoides_lysan,Scorpaenopsis_sp,Sebastapistes_cyanostigma,Serranidae,Sphyraena_barracuda,Sphyraena_qenie,Sphyrna_lewini,Stegastes_albifasciatus,Stegastes_aureus,Stegastes_fasciolatus,Stegastes_lividus,Stegastes_nigricans,Stegastes_sp,Stethojulis_bandanensis,Sufflamen_bursa,Sufflamen_chrysopterum,Taeniurops_meyeni,Thalassoma_amblycephalum,Thalassoma_hardwicke,Thalassoma_lutescens,Thalassoma_purpureum,Thalassoma_quinquevittatum,Thalassoma_sp,Thalassoma_trilobatum,Trachinotus_baillonii,Trachinotus_blochii,Triaenodon_obesus,Tylosurus_crocodilus,Valenciennea_strigata,Variola_louti,Xanthichthys_auromarginatus,Xanthichthys_caeruleolineatus,Zanclus_cornutus,Zebrasoma_rostratum,Zebrasoma_scopas
1845952420,0,0,0,0,0,0,0,0,0,0,0,12.56742096,0,0,1.69884875,0,0,0,0,0,0,0,0,0,0.928403835,0,0,0,0,0,0,0,0,0,0,0,1.380435752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.668314594,0,77.52893459,0,0,0,2.624713918,0,0,0,0,0,1.167111004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.746780458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90317351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00963104,0,0,0,34.35339046,0,0,0,0,0.025057354,0,2.62962434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062035271,0,0,0,0,1.48143694,0,0,0,0,0,0,0,0.275434244,0,0,0,0,0.527121172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377098772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093321392,0.197929636,0,0,0,0,0,0,0,0.121602865,0,0,0.600326221,0.312114586,0,0,0,0,0,0,0,0,0,0,1.332454123,0,0
1845952421,0,0,0,0,0,0,0,0,0,0,0,3.941528065,0,0,16.05646357,0,0,0,0,0,0,0,0,0,0.346524874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.797362,0,203.1170573,0,0.937362341,0,0.978680268,0,0,0,0,0.329015043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664291512,0,0,0,0,0,0,0,0,0,0,0.594960506,0,0,0,0,0,0.85268343,0,0,0,0,6.195247767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744568989,0,0,0,0,0,0,0,0,0,0,0,0,0,3.361367677,0,0,0,0,0,0,0,0,0,0.015702235,0,0,0,0,0,0,0,0,0,0,3.967849871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062035271,0.344925992,0,0,0,0,0,0,0,0,0,0,0,0.942831509,0,0,0,0,0,0,0,0,0.527487865,0,0.282610879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.21736944,0,0,0,7.363275023,0,0,0,0,0,0,0,0,0,0.704861996,0,0,0,0,0,0,0,0,0.955835073,0,0,0,0.373782387,0,0.661493629,0,0,0,0,0,0,0,0,0,0,0
1845952422,0,0,0,0,0,0,0,0,0,0,0,0,1.024468132,0,8.818319305,0,0,0,0,0,0,0,0,0,0,0,0,0,1.169521451,0,0,0,0.850935378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985665106,0,0,0,0,0,0,0,0,0,0,0,299.1796457,0,0.119918907,0,0.516938386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199287454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.980489037,0,0,0,0,0,0,0,0,0,0.707195758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054866438,0,0,0,0,0,0,0,0,0,0,0,0,0.015702235,0,0,0,21.43891525,0,0,0,0,0,0,3.772341773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089640787,0,0,0,0,2.614190693,0,0,0,0,0,0,0,0.694625871,0,0,0,0,0,0,0,0,0,0,1.115915871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.999697635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504090974,0,0,0,0,0,1.20104177,0,0,0.246753824,0,0,0,0.282460554,0,0,0,0,0,0,0,0,0,0,0,0,0
1845952423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.136967487,0,0,0,0,0,0,0,1.380435752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.834646034,0,0,101.5585286,0,0.146716247,0.082516198,4.285705317,0,6.160432222,0,0,1.480102785,0,0,0,1.098940366,0,0,0,0,0,0,0,0,0,0,0,0,2.262971084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.870955214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.372501986,0,0,0,0,0,0,0,0,9.405757208,0,0,0,0,0,0,0,0,0.111522354,0,0,0,0,0.950824734,0,0,0,0,0,0,0,0,0.00963104,0,1.098933051,0,2.573104422,0,0,0,2.197866102,0,0,4.228274088,0,2.660385755,0,0,0,0,0,10.87202106,0,0,0,0,6.227973973,0,0,0,0,0,0,0,0,0,0,0,0.025244551,0,0,0,0,2.823258214,0,0,0,0,0,0,0.072604467,0,0.116772977,0,0,0.527121172,0,0,0,2.024207546,0,0,0,0,0,0,0.055338784,0,0,0,0,0,0,0,0,0,0,0,3.575256642,0,0,0,0,2.323513099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412529612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.731159352,0,0,0,0,0.544012767
1845952424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.213830792,0,0,0,0,0,2.045459329,0,0,0,0,0,0,0,2.532685661,0,0,1.539688551,0,0,0,0,1.110679746,0,0,0,0,1.225367366,0,0,0,0,0,0,0,0,0,0,0,0,0,9.914683364,0,0,101.5585286,0,0.200310925,0.13402018,2.624713918,0.145699348,7.714991147,0,0,2.983146872,0,0,0,0,1.332803104,1.895337089,0,0,0,0,0,0,0,0,0,0,0,1.934475282,0,0,0,0,0,0.066558598,0,0,0,0,0,0,0,0,0,0.523580528,0.523580528,0.553987521,1.578707656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477464829,0,1.020987013,2.372688998,0,6.339462535,0,0,0,0,0,0,0.291273368,0.077068907,0,0,2.612687546,0,0,0,0,0,0,0,0.04865815,0.021630456,0,0,0.930701325,0,5.596330319,0,0,0,1.438109919,0,0,1.942427336,0,0,0,0,0,0,0,0,0,0,0,38.97767759,0,0,0,0,0,0,0,0,0,0,0,0.138349696,0.166908005,0,0.124598136,0,0,0,0,0,0,0,0,0,0.522651302,0,0.186549118,0,0,0,0,0,0,1.950945343,0,0,0,0,0,0.019751058,0.768220125,0,0,0,0,0,0,0,3.371371322,0,0,0,0,0,0,0,0,0,0,0,0,3.010485154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825059225,0,0,0,0,0,0,0,0,0,0,0,72.51731708,0,0,0,0,0,0,0.646637199,0
1845952425,0,0,0,0,0,0,0,0,0,0,0,0,2.378660148,0,2.250512644,0,0,0,0,0,0,0,0,0,0,0,0,0,5.407023933,0,0,0.605098823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36186137,0,2.183015159,0,0,77.52893459,0,0,0.026797339,0,0,7.64214217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62531001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.145378632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.232228362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.612687546,0,0,0,0,0,0,0,0,0,0,1.538506271,0,12.27481878,0,0,0,4.626372474,0,0,4.697854472,0,0,0,0,0,0,0,2.957161667,19.40107963,0,0,0,6.227973973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136178959,0,0,0.910865384,0,0,0,13.65119057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.409975286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1845952426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.240591018,0,0,0,0,0,0.292208476,0,0,0,0,0,0,0,1.947003959,0,0,0.605098823,0,0,0,0,0.774766904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.020239759,0,0,101.5585286,0,0.161177006,0.193021205,2.107544489,0,11.44323709,0,0,0.468146799,0,0,0,0.447063356,0,0,0,0,0,0,0,0,0,0,0,0,1.121265673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451583896,0.108680895,0,0.7344197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069546156,0,0,0,0,0,0,0,0,0,0.143515033,0,0,0,0,0,0,0,0,0,8.270639642,0,0,0,0,0,0,0,12.27481878,0,0,0,3.603415042,0,0,0,0,0,0,0,0,0,0,44.21614159,79.77543132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014279155,0.089640787,0,0,0,1.670806379,0,0,0,0,0,0,0,0.095080291,0,0.136178959,0,0,0.910865384,0,0,0,5.128354238,0,0,0,0,0,0,0.150272214,0,0,0,0,0,0,0,0.673050958,0,0,0,5.997956476,0,0,0,0,13.01148634,0,0,0,6.27789013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347396272,0
1845952427,0,0,0,0,0,0,0,0,0,0,3.14638694,0,3.466018903,0,1.125256322,0,0,0,0,0,0,0,0,0,3.802742107,0,0,0,1.604281826,0,0,0,0,0,0,0,0.496573945,0,0,0,0,0.82095534,0,0,0,0,0,0,0,0,0,0,0,0,0,1.966015029,0,0,0,0,0.059959454,0.094852777,0,0,12.44409733,0,0,0.394633265,0,0,0,0,0.666401552,1.895337089,0,0,0,0,0,0,0,0,0,0,0.993371307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.334678844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13005378,0,0,0.56434051,0,0,0,0,0,0,0,0,0,0.015702235,0,0,0,0,0,0,0,2.051341695,0,0,0.949279445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062035271,0.124070541,0,0,0,0,0,0,0,0,0,0,0,0.072604467,0,0.30741117,0,0,1.249472407,0,0,0,5.551646969,0,0.037732327,0,0,0,0,0.242846638,0,0,0,0,0,0,0,0.673050958,0,0,0,3.478989546,0,0,0,0,0,0,0,0,0,3.315734679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71285117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.928190694,0,0,0
1845952428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71214456,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11652541,0,0,0.605098823,0,0,0,0,0.624594294,0,0,0,0,0.329525419,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59770715,0,0,0,0,0.202435105,0.470926257,0,0.084316752,17.10805775,0,0,1.323549553,0,0,0,0,0,0.358222585,0,0,0,0,0,0,0,0,0.039419496,0,0.817589553,0,0,0,0,0,0,0.023448753,0,0,0,0,0,0,0,0,0,0.21736179,0.21736179,2.040700642,1.10759755,0,0,0,0,0,0,0,0,0,0.513341855,0,0,0,0,0,0,0,0,0,0,0,0.244461993,0,0,0,0,4.226308357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017796561,0,0,0,0,0,0,0,0,2.670000302,0,0,0.949279445,0,0,0,0,0,0,0,4.167211995,7.953728597,0,0,0,0,0,0,0,0,0,0,0,0,0.294725522,0,0.186633406,0.337464479,1.087227904,0,0,0.540888402,0,0,0,0,0,0,0,0.166864327,0,0.318574364,0,0,0.910865384,0,0,0,4.688781018,0,0,0,0,0,0.020412576,0.520996241,0.012553526,0,0,0,0,0,0,0,0,0,0,1.544510869,0,0,0,0,0,0,0,0,3.679406672,0,0,0,0,0,0,0,0,0,0.084015162,0,0,0,0,0,0.500658161,0,0,0.011611945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1845952429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.993390291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.380435752,0,0,0,0,0.82095534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041258099,0.214378714,6.553595182,0,2.040087055,0,0,2.649355814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168189851,0,1.991414554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.34207822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052312421,0,0,0,0,0,0,0,0,0,0,0.100174526,0,0,3.060231246,0,0,0,0,0,0,0,0,0,0.023980263,0,0,0,0,0,0,0,2.051341695,0,4.141307257,1.936982967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440561649,0,0,0,0,4.158257928,0,0,0,0,0,0,0.580835732,0,0.038896235,0,0,0,0,0,0,4.395732204,0,1.320341319,0,0,0,0,0.080256889,0,0,0,0,0,0,0,0,0,0,0,1.059335301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876657854,0,0,0,0,0,0.412529612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1845952430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.302062706,0,0,0,0,0,1.475068384,0,0,0,0,0,0,0,2.532685661,0,0,0,0,0,0,0,3.361834205,0,0,0,0,0,0,0,0,0,0.734470688,0,0,0,0,0,0,0,0,20.06754832,12.94870865,0,130.3993232,0,0.218627074,0.245424413,0,0,23.60566504,0,0,5.653804628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.461441326,0,0,0,0,0,0,0,0,0,0,0.184964703,0,0,0,0.208174666,0,0.711678644,0.673543322,0,0.900666828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.604730348,2.237027288,0,0,0,0,0,0,0.537404852,2.372688998,0,10.54818373,0,0,0,0,0,0,0.39539468,0.018815651,0,0,0,5.225375092,0,0,0,0,0,0,0.00963104,0,0.00963104,0,1.758292882,0,8.893218049,0,0,0,4.626372474,0,2.760871505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204077856,0,0.339964777,0,0,4.939320607,0,0,0,3.874756536,0,0,0,0,0,0.041392169,0.212025966,0,0,0,0,0,0,0,1.178031619,0,0,0,3.77904627,0,0,0,0,0,0,0,0,4.718383413,3.315734679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.840602081,0,1.066154957,0
1845952431,0,0,0,0,0,0,0,0,0,0,0,1.190036561,0,0,13.39602082,0,0,0,0,0,0,0,0,0,0.550268666,0,0,0,1.604281826,0,0,0,0,0,0,0,0,0,0,0,0,0.329525419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.6428429,0.607305315,0,3.554195753,0,1.537635185,0,0,0.394633265,0.39994292,0,0,0,0,0,0,0,0,0.878027991,0,0,0,0,0,0,1.569479945,2.219171644,0,0,0,0,0,0,0,0,0,0.041681857,0,0,0,0,0,0,0,0,3.17513968,0,0.957730253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208062214,0,0,0,0,0,0,0,0,0,0,0,0,0,3.142192222,0,0,0,0,0,2.78772799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949279445,0,0,0,0,0,0,0,0,43.31480396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165467365,0.282890722,1.74146258,0,0,1.000935225,0,0,0,0,0,0,0,0.658250781,0,0,0,0,0.767332242,0,0,0,2.051341695,0,2.272956631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.619794002,0,0,0,4.861542187,0,0,0,0,0,0,0,0,0,2.05762875,0.252045487,0,0,0,0,0,0,0,0.10085189,0,0,0,0.515759914,0,0,0,0,43.30881989,0,0,0,0,0,0,0,0
1845952432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.806482544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82095534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243693204,0,0.722738954,0,0,0,0,1.29706132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.493560916,0.734370616,0,0,0,0,0,0,0.030375519,0,0,0,0,0,0,0,0,0,0,0,8.950995108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.233174176,0,0,0,0,0,0,0,0.540565314,0,0,0,0,0,1.511971959,0,0,0,0,0,0,0,0,0,0.015702235,0,0,0,0,0,0,0,2.051341695,0,3.050945044,2.847838336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282316095,0,0.442435083,0,0,0,0,0,0,0.091593793,0,0,0,0.658250781,0,0,0,0,0,0,0,0,4.395732204,0,6.454514843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.315734679,4.059193348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704861996,0,0,0,0,0,0.412529612,0,0,0.018439338,0,0,0,0.336655853,0,0,0,0,0,0,0,0,0,0,0,0,0
1845952433,0,0,0,0,0,0.579465464,0,0,0,0,0,0,0,0,6.747536142,0,0,0,0,0,0,0,0,0,0,0,0,0,1.604281826,0,0,0,0,0,0,0,0.774766904,0,0.040141467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.91654447,0,0,0.214412198,2.107544489,0,4.004197295,0,0,2.328852146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724150747,0.199287454,0,0,0,0,0,0.020174943,0,0,0,0,0,3.313451689,0,0,0,0,0,0,4.174556326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.792303656,0,0,0,0,0,0,0,0,0,0.00963104,0,0,0,34.35339046,0,0,0,0,0,4.141307257,1.549533808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151676057,0.050489102,0.654234676,0,0,2.054318755,0,0,0,0,0,0,0,0.600103266,0,0.164805311,0,0,0.767332242,0,0,0,7.597561834,0,4.660665722,0,0,0,0,0.253037601,0,0,0,0,0,0,0,0,0,0,0,2.819950572,0,0,0,0,10.89899573,0,0,0,7.363275023,0,0,0,0,0,0,0,0,0,0.588106136,0,0,0,0,0,0.500658161,0,0,0.011611945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966719522,0
1845952434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620295509,0,0,0,0,0,0,0,0,0,0.346524874,0,0,0,1.304340543,0,0,0,0,0,0,0,0.774766904,0,0,0,0,0.264737591,0,0,0,0,0,0,0,0,0,0,0,0,0,2.685527763,0,0,0,0,0.144099992,0.274519438,0,0,25.40205734,0,0,0.468146799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.102373136,0.051099347,0,0,0,0,0,0,0,0,0,0.100311001,0,0,0,0,0,0.260339204,0.108680895,0,0.485838487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035593121,0.034295556,0,0,0,0,0,0,0,4.938415192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062035271,0,0,0,0,0.747223409,0,0,0,0,0,0,0,0.239468793,0,1.012916528,0,0,0,0,0,0,7.692531357,0,0,0,0,0,0.011812834,0.4558611,0,0,0,0,0,0,0,2.273758413,0,0,0,1.544510869,0,0,0,0,4.059193348,2.651215982,0,0,0,3.315734679,0,0,0,0,0,0,0,0,0.420075811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
